Id,City Name,State Name,latitude,longitude,year,month,day,Pollution Level,AQI Level,Vulnerable Population,Hospital Admissions,Renewable Energy Source,Particulate Matter,Nitrogen Oxides,Sulfur Dioxide,Ozone,Carbon Monoxide
1465,Beverly,Massachusetts,42.5584,-70.88,2017,1,28,6,25,Children,4,Wind power,16,13,10,28,9
1466,Gloucester,Massachusetts,42.6159,-70.661,2017,1,29,5,20,Pregnant women,3,Solar power,14,12,9,26,8
1467,Detroit,Michigan,42.3314,-83.0458,2017,1,1,8,32,Elderly,5,Solar power,15,15,10,31,8
1468,Grand Rapids,Michigan,42.9634,-85.6681,2017,1,2,7,28,Children,4,Wind power,13,13,9,29,7
1469,Warren,Michigan,42.5145,-83.0147,2017,1,3,9,38,Pregnant women,7,Solar power,17,16,11,33,10
1470,Flint,Michigan,43.0125,-83.6875,2017,1,4,10,42,Elderly,9,Wind power,21,19,13,37,14
1471,Lansing,Michigan,42.7325,-84.5555,2017,1,5,7,28,Children,4,Solar power,13,12,9,29,7
1472,Ann Arbor,Michigan,42.2808,-83.743,2017,1,6,6,23,Pregnant women,3,Wind power,11,11,8,26,6
1473,Dearborn,Michigan,42.3223,-83.1763,2017,1,7,9,38,Elderly,7,Solar power,19,17,12,35,12
1474,Livonia,Michigan,42.3684,-83.3527,2017,1,8,8,32,Children,6,Wind power,16,14,11,32,9
1475,Sterling Heights,Michigan,42.5803,-83.0302,2017,1,9,7,28,Pregnant women,4,Solar power,13,12,9,29,7
1476,Clinton Township,Michigan,42.5869,-82.9199,2017,1,10,6,23,Elderly,3,Wind power,10,10,8,25,6
1477,Dearborn Heights,Michigan,42.336,-83.2733,2017,1,11,9,38,Children,7,Solar power,19,17,12,35,12
1478,Minneapolis,Minnesota,44.9778,-93.265,2017,1,1,6,25,Children,4,Solar power,13,12,9,27,8
1479,Saint Paul,Minnesota,44.9537,-93.09,2017,1,2,7,30,Pregnant women,5,Wind power,15,13,10,30,9
1480,Rochester,Minnesota,44.0121,-92.4802,2017,1,3,8,35,Elderly,6,Solar power,14,12,9,28,8
1481,Duluth,Minnesota,46.7867,-92.1005,2017,1,4,9,40,Children,7,Wind power,20,17,12,34,13
1482,Bloomington,Minnesota,44.8378,-93.2881,2017,1,5,7,30,Pregnant women,5,Solar power,16,14,11,29,9
1483,Brooklyn Park,Minnesota,45.0941,-93.3563,2017,1,6,10,45,Elderly,9,Wind power,22,19,13,37,14
1484,Plymouth,Minnesota,45.0105,-93.4555,2017,1,7,8,35,Children,6,Solar power,18,16,10,32,11
1485,Eagan,Minnesota,44.8041,-93.1669,2017,1,8,6,25,Pregnant women,4,Wind power,14,12,9,28,8
1486,Burnsville,Minnesota,44.7677,-93.2777,2017,1,9,7,30,Elderly,5,Solar power,16,14,11,29,9
1487,Blaine,Minnesota,45.1602,-93.2349,2017,1,10,6,25,Children,4,Wind power,13,11,8,27,7
1488,Apple Valley,Minnesota,44.7319,-93.2177,2017,1,11,5,20,Pregnant women,3,Solar power,12,11,8,26,7
1489,Saint Paul,Minnesota,44.9537,-93.09,2017,1,21,7,30,Children,5,Solar power,17,15,10,30,9
1490,Rochester,Minnesota,44.022,-92.463,2017,1,22,9,40,Elderly,9,Wind power,21,18,12,36,13
1491,Duluth,Minnesota,46.7867,-92.1005,2017,1,23,6,25,Children,4,Solar power,14,13,9,28,8
1492,Bloomington,Minnesota,44.8304,-93.3152,2017,1,24,4,15,Elderly,2,Wind power,11,10,7,25,6
1493,Brooklyn Park,Minnesota,45.0941,-93.3563,2017,1,25,6,25,Children,4,Solar power,14,13,9,28,8
1494,Plymouth,Minnesota,45.0105,-93.4555,2017,1,26,7,30,Pregnant women,5,Wind power,16,14,11,29,9
1495,Maple Grove,Minnesota,45.1187,-93.4656,2017,1,27,4,15,Children,2,Solar power,11,10,7,25,6
1496,Woodbury,Minnesota,44.9239,-92.9598,2017,1,28,5,20,Elderly,3,Wind power,13,12,8,29,7
1497,Blaine,Minnesota,45.1608,-93.2349,2017,1,29,6,25,Children,4,Solar power,14,13,9,28,8
1498,Jackson,Mississippi,32.2988,-90.1848,2017,1,1,35,53,Elderly,22,Solar power,12,18,10,30,13
1499,Gulfport,Mississippi,30.3674,-89.0928,2017,1,1,23,47,Children,10,Wind power,11,13,8,22,9
1500,Southaven,Mississippi,34.9884,-90.0126,2017,1,1,18,40,Low income,9,Hydroelectric,8,11,6,20,7
1501,Hattiesburg,Mississippi,31.3271,-89.2903,2017,1,1,28,50,Children,16,Geothermal,14,17,9,26,11
1502,Biloxi,Mississippi,30.396,-88.8853,2017,1,1,21,45,Elderly,13,Solar power,10,15,7,24,9
1503,Meridian,Mississippi,32.3643,-88.7037,2017,1,1,30,53,Low income,18,Wind power,15,20,10,28,12
1504,Olive Branch,Mississippi,34.9618,-89.8295,2017,1,1,19,42,Children,9,Hydroelectric,7,10,5,19,7
1505,Tupelo,Mississippi,34.2576,-88.7034,2017,1,1,28,50,Elderly,16,Geothermal,13,16,9,25,11
1506,Starkville,Mississippi,33.4504,-88.8184,2017,1,1,24,48,Low income,12,Solar power,12,14,8,23,9
1507,Pearl,Mississippi,32.2746,-90.1112,2017,1,1,31,53,Children,19,Wind power,16,19,11,27,12
1508,Oxford,Mississippi,34.3665,-89.5192,2017,1,1,22,46,Elderly,12,Hydroelectric,10,12,7,21,8
1509,Jackson,Mississippi,32.2988,-90.1848,2017,7,5,24,71,Children,10,Wind power,6,24,6,22,7
1510,Gulfport,Mississippi,30.3674,-89.0928,2017,9,10,28,84,Elderly,7,Solar power,8,23,10,19,8
1511,Southaven,Mississippi,34.9881,-90.0126,2017,10,12,30,89,Pregnant women,5,Hydroelectric,10,25,8,26,10
1512,Meridian,Mississippi,32.3643,-88.7037,2017,11,21,26,78,Low income,9,Solar power,7,22,9,21,7
1513,Vicksburg,Mississippi,32.3526,-90.8779,2017,12,2,32,96,Children,13,Wind power,11,28,10,24,9
1514,Biloxi,Mississippi,30.396,-88.8853,2017,7,9,22,66,Elderly,5,Hydroelectric,5,21,8,19,6
1515,Starkville,Mississippi,33.4504,-88.8184,2017,9,12,20,61,Pregnant women,3,Solar power,4,17,6,15,5
1516,Natchez,Mississippi,31.5604,-91.4032,2017,10,5,28,82,Low income,7,Wind power,7,23,10,20,8
1517,Greenwood,Mississippi,33.5162,-90.1793,2017,11,16,23,69,Children,9,Solar power,8,25,7,23,8
1518,Clarksdale,Mississippi,34.2001,-90.5709,2017,12,29,30,89,Elderly,5,Hydroelectric,9,28,8,25,9
1519,Kansas City,Missouri,39.0997,-94.5786,2017,1,1,57,66,Children,18,Solar power,16,30,16,38,13
1520,St. Louis,Missouri,38.627,-90.1994,2017,1,2,63,74,Elderly,14,Wind power,20,37,19,44,14
1521,Springfield,Missouri,37.208,-93.2923,2017,1,3,53,61,Pregnant women,12,Hydroelectric,12,25,12,32,10
1522,Independence,Missouri,39.0911,-94.4155,2017,1,4,61,71,Low income,16,Solar power,19,34,17,41,12
1523,Columbia,Missouri,38.9517,-92.3341,2017,1,5,45,52,Children,9,Wind power,15,26,13,31,9
1524,Lee's Summit,Missouri,38.9108,-94.3822,2017,1,6,59,69,Elderly,13,Hydroelectric,18,33,15,39,12
1525,O'Fallon,Missouri,38.8106,-90.6998,2017,1,7,48,56,Pregnant women,10,Solar power,13,23,11,29,8
1526,St. Joseph,Missouri,39.7675,-94.8467,2017,1,8,55,63,Low income,15,Wind power,17,29,15,35,11
1527,St. Charles,Missouri,38.7881,-90.4974,2017,1,9,44,51,Children,9,Hydroelectric,14,24,11,29,8
1528,Blue Springs,Missouri,39.0169,-94.2816,2017,1,10,56,64,Elderly,14,Solar power,17,30,15,36,11
1529,Florissant,Missouri,38.7892,-90.3226,2017,1,11,59,68,Pregnant women,16,Wind power,20,35,18,43,13
1530,Kansas City,Missouri,39.0997,-94.5786,2017,7,18,42,77,Children,10,Wind power,20,33,16,40,11
1531,St. Louis,Missouri,38.627,-90.1994,2017,10,5,53,92,Pregnant women,16,Solar power,22,45,20,59,13
1532,Springfield,Missouri,37.2083,-93.2923,2017,11,11,31,64,Elderly,8,Wind power,17,31,13,36,9
1533,Columbia,Missouri,38.9517,-92.3341,2017,2,14,38,83,Children,9,Solar power,21,37,16,46,11
1534,Independence,Missouri,39.0911,-94.4155,2017,5,2,47,81,Pregnant women,13,Wind power,24,41,18,54,13
1535,Lee's Summit,Missouri,38.9108,-94.3822,2017,9,1,35,73,Elderly,7,Solar power,18,28,11,32,8
1536,O'Fallon,Missouri,38.8106,-90.6998,2017,12,22,26,55,Children,6,Wind power,14,23,10,27,7
1537,St. Joseph,Missouri,39.7675,-94.8467,2017,6,12,51,89,Pregnant women,15,Solar power,23,39,17,49,12
1538,St. Charles,Missouri,38.7881,-90.4974,2017,4,28,43,79,Elderly,11,Wind power,22,35,15,42,10
1539,Blue Springs,Missouri,39.0169,-94.2816,2017,1,1,34,70,Children,8,Solar power,17,27,12,31,8
1540,Florissant,Missouri,38.7892,-90.3226,2017,8,9,49,87,Pregnant women,14,Wind power,25,39,18,52,12
1541,Billings,Montana,45.7833,-108.5007,2017,1,1,23,69,Children,4,Hydroelectric,10,13,6,19,6
1542,Missoula,Montana,46.8604,-114.0119,2017,1,2,12,44,Elderly,2,Wind power,7,7,5,13,3
1543,Bozeman,Montana,45.677,-111.0429,2017,1,3,15,50,Pregnant women,0,Solar power,9,11,6,15,4
1544,Helena,Montana,46.5927,-112.0361,2017,1,4,11,41,Children,1,Hydroelectric,6,9,4,11,3
1545,Butte,Montana,46.0038,-112.5348,2017,1,5,8,29,Elderly,0,Wind power,4,6,3,7,2
1546,Great Falls,Montana,47.4942,-111.283,2017,1,6,18,58,Pregnant women,3,Solar power,11,15,7,21,5
1547,Kalispell,Montana,48.1958,-114.3128,2017,1,7,13,47,Children,0,Hydroelectric,8,10,5,13,3
1548,Lewistown,Montana,47.0657,-109.4378,2017,1,8,14,49,Elderly,1,Wind power,8,11,6,14,4
1549,Livingston,Montana,45.6625,-110.5614,2017,1,9,10,36,Pregnant women,0,Solar power,6,8,4,10,3
1550,Miles City,Montana,46.4083,-105.8406,2017,1,10,9,33,Children,0,Hydroelectric,5,7,3,9,2
1551,Missoula,Montana,46.8604,-114.0119,2017,1,11,11,41,Elderly,2,Wind power,7,9,5,8,4
1552,Billings,Montana,45.7833,-108.5007,2017,1,1,12,50,Children,18,Solar power,7,3,4,5,2
1553,Missoula,Montana,46.8787,-113.9966,2017,1,1,8,35,Pregnant women,10,Wind power,4,2,3,2,2
1554,Bozeman,Montana,45.677,-111.0429,2017,1,1,6,30,Elderly,7,Hydroelectric,3,2,2,2,2
1555,Helena,Montana,46.5927,-112.0361,2017,1,1,10,45,Children,13,Solar power,5,3,3,2,2
1556,Kalispell,Montana,48.2025,-114.3139,2017,1,1,9,40,Pregnant women,9,Wind power,4,2,3,2,2
1557,Butte,Montana,45.9388,-112.4815,2017,1,1,7,35,Elderly,7,Hydroelectric,3,2,2,2,2
1558,Belgrade,Montana,45.7775,-111.1775,2017,1,1,6,30,Children,5,Solar power,3,2,2,2,2
1559,Livingston,Montana,45.6624,-110.5634,2017,1,1,5,25,Pregnant women,4,Wind power,2,2,2,2,2
1560,Miles City,Montana,46.4083,-105.8406,2017,1,1,11,50,Elderly,10,Hydroelectric,4,3,3,4,2
1561,Lewistown,Montana,47.0624,-109.4444,2017,1,1,8,35,Children,7,Solar power,4,2,3,2,2
1562,Anaconda,Montana,46.1253,-112.9479,2017,1,1,6,30,Pregnant women,5,Wind power,3,2,2,2,2
1563,Omaha,Nebraska,41.2565,-95.9345,2017,1,1,25,51,Low income,18,Wind power,9,18,7,41,3
1564,Lincoln,Nebraska,40.8144,-96.7026,2017,1,2,20,48,Children,13,Wind power,7,15,6,37,4
1565,Bellevue,Nebraska,41.1544,-95.9146,2017,1,3,28,58,Elderly,22,Solar power,12,24,9,46,5
1566,Grand Island,Nebraska,40.9264,-98.342,2017,1,4,33,66,Low income,27,Solar power,14,29,11,55,6
1567,Kearney,Nebraska,40.6994,-99.0814,2017,1,5,27,55,Children,16,Wind power,10,20,8,42,3
1568,Norfolk,Nebraska,42.0297,-97.4173,2017,1,6,22,47,Elderly,9,Solar power,8,16,6,37,4
1569,North Platte,Nebraska,41.1239,-100.7654,2017,1,7,37,71,Low income,31,Wind power,16,33,13,63,7
1570,Scottsbluff,Nebraska,41.8719,-103.6627,2017,1,8,40,78,Children,19,Solar power,18,35,14,70,8
1571,Beatrice,Nebraska,40.2686,-96.7453,2017,1,9,29,60,Elderly,10,Wind power,13,26,10,50,4
1572,Hastings,Nebraska,40.5868,-98.3886,2017,1,10,31,63,Low income,25,Solar power,15,30,12,57,6
1573,Lexington,Nebraska,40.7799,-99.7467,2017,1,11,26,53,Children,14,Wind power,9,18,7,41,3
1574,Omaha,Nebraska,41.2565,-95.9345,2017,1,16,25,60,Children,4,Solar power,8,13,7,41,13
1575,Lincoln,Nebraska,40.8258,-96.6852,2017,2,17,35,80,Elderly,9,Wind power,15,21,9,71,16
1576,Kearney,Nebraska,40.6994,-99.0816,2017,3,18,20,50,Pregnant women,3,Geothermal,10,16,6,31,11
1577,Grand Island,Nebraska,40.925,-98.342,2017,4,19,40,75,Low income,5,Hydroelectric,12,19,8,51,15
1578,Norfolk,Nebraska,42.0284,-97.417,2017,5,20,30,65,Respiratory problems,7,Solar power,10,15,7,46,12
1579,Fremont,Nebraska,41.442,-96.4922,2017,6,21,50,90,Heart disease patients,10,Wind power,20,26,11,81,19
1580,North Platte,Nebraska,41.1239,-100.7654,2017,7,22,45,85,Pregnant women,6,Solar power,18,23,10,71,17
1581,Bellevue,Nebraska,41.1544,-95.9145,2017,8,23,35,80,Elderly,9,Wind power,15,21,9,71,16
1582,Papillion,Nebraska,41.1544,-96.0422,2017,9,24,25,60,Children,4,Solar power,8,13,7,41,13
1583,La Vista,Nebraska,41.1836,-96.037,2017,10,25,40,75,Low income,5,Hydroelectric,12,19,8,51,15
1584,Blair,Nebraska,41.5467,-96.1298,2017,11,26,30,65,Respiratory problems,7,Solar power,10,15,7,46,18
1585,Las Vegas,Nevada,36.1699,-115.1398,2017,1,1,47,77,Elderly,20,Solar power,9,15,7,37,5
1586,Henderson,Nevada,36.0395,-114.9817,2017,1,2,52,82,Children,16,Wind power,11,17,6,42,6
1587,Reno,Nevada,39.5296,-119.8138,2017,1,3,43,72,Pregnant women,13,Solar power,8,13,5,32,4
1588,North Las Vegas,Nevada,36.1989,-115.1175,2017,1,4,56,87,Low income,17,Hydroelectric,12,19,8,47,8
1589,Sparks,Nevada,39.5728,-119.7157,2017,1,5,48,78,Elderly,18,Wind power,10,16,6,39,6
1590,Carson City,Nevada,39.1608,-119.7539,2017,1,6,39,69,Children,15,Solar power,7,12,4,29,4
1591,Elko,Nevada,40.8324,-115.7631,2017,1,7,34,64,Pregnant women,12,Wind power,6,10,3,24,3
1592,Mesquite,Nevada,36.8065,-114.1372,2017,1,8,44,74,Low income,16,Solar power,9,14,5,34,5
1593,Boulder City,Nevada,35.9786,-114.8325,2017,1,9,51,81,Elderly,18,Hydroelectric,11,17,7,42,7
1594,Fernley,Nevada,39.6111,-119.2511,2017,1,10,46,76,Children,14,Wind power,8,13,5,31,5
1595,Fallon,Nevada,39.4743,-118.7786,2017,1,11,41,71,Pregnant women,11,Solar power,6,15,7,40,6
1596,Las Vegas,Nevada,36.1699,-115.1398,2017,1,1,62,85,Low income,23,Solar power,7,16,11,53,12
1597,Reno,Nevada,39.5296,-119.8138,2017,1,1,42,68,Children,9,Hydroelectric,8,12,8,42,10
1598,Henderson,Nevada,36.0395,-114.9817,2017,1,1,54,79,Elderly,18,Solar power,6,15,10,50,11
1599,North Las Vegas,Nevada,36.1989,-115.1175,2017,1,1,63,86,Low income,22,Hydroelectric,8,16,11,55,12
1600,Sparks,Nevada,39.5544,-119.7356,2017,1,1,39,65,Children,10,Wind power,7,11,7,39,9
1601,Carson City,Nevada,39.1638,-119.7674,2017,1,1,40,66,Elderly,8,Solar power,6,12,8,40,10
1602,Elko,Nevada,40.8324,-115.7631,2017,1,1,33,59,Low income,4,Geothermal,5,9,5,33,7
1603,Mesquite,Nevada,36.8055,-114.0672,2017,1,1,54,79,Children,12,Solar power,6,15,10,50,11
1604,Boulder City,Nevada,35.9786,-114.8329,2017,1,1,50,75,Elderly,10,Wind power,7,14,9,48,10
1605,Fernley,Nevada,39.6085,-119.2515,2017,1,1,34,60,Low income,5,Solar power,5,10,6,34,8
1606,West Wendover,Nevada,40.7412,-114.0789,2017,1,1,30,56,Children,3,Wind power,4,8,9,41,9
1607,Manchester,New Hampshire,43.0003,-71.4557,2017,1,1,45,63,Low income,10,Solar power,20,19,11,41,4
1608,Nashua,New Hampshire,42.7654,-71.4676,2017,1,2,35,57,Elderly,7,Wind power,18,17,10,36,3
1609,Concord,New Hampshire,43.2081,-71.5376,2017,1,3,50,68,Children,4,Hydroelectric,24,21,13,44,5
1610,Derry,New Hampshire,42.8806,-71.3274,2017,1,4,42,60,Low income,8,Solar power,22,20,12,39,4
1611,Portsmouth,New Hampshire,43.0718,-70.7626,2017,1,5,48,66,Elderly,6,Wind power,20,19,11,41,4
1612,Rochester,New Hampshire,43.3045,-70.9759,2017,1,6,52,70,Children,5,Hydroelectric,25,22,14,45,6
1613,Keene,New Hampshire,42.9337,-72.2781,2017,1,7,40,58,Low income,9,Solar power,21,20,12,39,4
1614,Laconia,New Hampshire,43.5279,-71.4703,2017,1,8,38,56,Elderly,7,Wind power,17,16,10,35,3
1615,Claremont,New Hampshire,43.3776,-72.3367,2017,1,9,55,73,Children,6,Hydroelectric,26,23,15,46,7
1616,Lebanon,New Hampshire,43.6422,-72.2514,2017,1,10,47,65,Low income,9,Solar power,23,21,13,42,5
1617,Manchester,New Hampshire,42.9956,-71.4548,2017,1,1,27,67,Children,11,Hydroelectric,10,17,7,39,9
1618,Nashua,New Hampshire,42.7654,-71.4676,2017,1,1,28,69,Elderly,8,Wind power,8,14,8,42,7
1619,Concord,New Hampshire,43.2081,-71.5376,2017,1,1,26,65,Low income,6,Solar power,11,20,6,38,6
1620,Dover,New Hampshire,43.1979,-70.8737,2017,1,1,29,71,Children,5,Hydroelectric,7,15,6,40,8
1621,Portsmouth,New Hampshire,43.0718,-70.7626,2017,1,1,30,73,Pregnant women,9,Wind power,9,18,7,41,7
1622,Rochester,New Hampshire,43.3045,-70.9756,2017,1,1,27,68,Elderly,7,Solar power,10,16,7,39,9
1623,Keene,New Hampshire,42.9337,-72.2781,2017,1,1,28,69,Low income,8,Hydroelectric,9,15,8,42,6
1624,Laconia,New Hampshire,43.5279,-71.4703,2017,1,1,25,63,Children,4,Wind power,11,17,6,38,5
1625,Claremont,New Hampshire,43.3732,-72.3428,2017,1,1,26,64,Elderly,5,Solar power,9,20,7,40,8
1626,Lebanon,New Hampshire,43.6423,-72.2515,2017,1,1,29,71,Pregnant women,10,Hydroelectric,8,15,6,39,6
1627,Somersworth,New Hampshire,43.2538,-70.8832,2017,1,1,28,69,Low income,8,Wind power,7,19,8,41,7
1628,Newark,New Jersey,40.7357,-74.1724,2017,1,1,78,114,Low income,20,Solar power,35,25,15,46,8
1629,Jersey City,New Jersey,40.7282,-74.0776,2017,1,2,64,96,Elderly,14,Wind power,25,21,11,41,7
1630,Paterson,New Jersey,40.9168,-74.1718,2017,1,3,70,104,Children,17,Solar power,30,23,13,43,9
1631,Elizabeth,New Jersey,40.6639,-74.2107,2017,1,4,68,101,Low income,15,Wind power,27,20,12,42,8
1632,Trenton,New Jersey,40.2206,-74.7597,2017,1,5,76,111,Elderly,18,Solar power,33,24,14,45,7
1633,Camden,New Jersey,39.9259,-75.1196,2017,1,6,72,107,Children,16,Wind power,28,22,11,40,9
1634,Clifton,New Jersey,40.8584,-74.1638,2017,1,7,80,118,Low income,21,Solar power,36,26,16,48,8
1635,Passaic,New Jersey,40.8568,-74.1285,2017,1,8,74,109,Elderly,18,Wind power,31,23,13,44,7
1636,Bayonne,New Jersey,40.6687,-74.1143,2017,1,9,66,99,Children,13,Solar power,23,19,10,38,9
1637,East Orange,New Jersey,40.7673,-74.2049,2017,1,10,71,105,Low income,17,Wind power,29,21,12,41,8
1638,Vineland,New Jersey,39.4862,-75.0258,2017,1,11,75,110,Elderly,19,Solar power,32,25,15,47,10
1639,Albuquerque,New Mexico,35.0844,-106.6504,2017,1,1,43,152,Elderly,29,Wind power,8,18,11,39,4
1640,Las Cruces,New Mexico,32.3199,-106.7637,2017,1,2,56,172,Children,12,Solar power,15,29,6,55,6
1641,Rio Rancho,New Mexico,35.2334,-106.6642,2017,1,3,61,178,Pregnant women,18,Wind power,16,34,14,61,7
1642,Santa Fe,New Mexico,35.687,-105.9378,2017,1,4,38,156,Elderly,16,Solar power,9,22,9,41,4
1643,Roswell,New Mexico,33.3943,-104.523,2017,1,5,63,185,Children,24,Wind power,20,41,18,66,8
1644,Farmington,New Mexico,36.7281,-108.2187,2017,1,6,72,199,Pregnant women,35,Solar power,22,48,16,81,9
1645,Clovis,New Mexico,34.4048,-103.2048,2017,1,7,51,166,Elderly,18,Wind power,13,27,13,53,5
1646,Hobbs,New Mexico,32.7026,-103.136,2017,1,8,65,191,Children,26,Solar power,23,44,17,73,7
1647,Alamogordo,New Mexico,32.899,-105.9598,2017,1,9,49,160,Pregnant women,14,Wind power,12,25,12,49,4
1648,Albuquerque,New Mexico,35.0844,-106.6504,2017,1,1,60,65,Low income,9,Solar power,8,21,31,41,16
1649,Santa Fe,New Mexico,35.687,-105.9378,2017,1,1,45,50,Children,4,Wind power,10,16,26,36,11
1650,Las Cruces,New Mexico,32.3199,-106.7637,2017,1,2,55,60,Low income,7,Solar power,6,23,33,43,14
1651,Rio Rancho,New Mexico,35.2328,-106.663,2017,1,2,63,68,Elderly,10,Wind power,12,29,39,49,18
1652,Roswell,New Mexico,33.3943,-104.523,2017,1,3,70,75,Children,8,Solar power,14,31,41,51,19
1653,Hobbs,New Mexico,32.7026,-103.136,2017,1,3,65,70,Low income,5,Wind power,11,28,38,48,17
1654,Carlsbad,New Mexico,32.4207,-104.2288,2017,1,4,75,80,Elderly,9,Solar power,15,36,46,56,21
1655,Farmington,New Mexico,36.7281,-108.2187,2017,1,4,55,60,Children,6,Wind power,10,21,31,41,13
1656,Clovis,New Mexico,34.4048,-103.205,2017,1,5,68,73,Low income,7,Solar power,12,26,36,46,16
1657,Gallup,New Mexico,35.5281,-108.7426,2017,1,5,80,85,Elderly,11,Wind power,20,46,56,66,26
1658,Los Alamos,New Mexico,35.8869,-106.2998,2017,1,6,40,45,Children,2,Solar power,5,11,16,21,6
1659,New York City,New York,40.7128,-74.006,2017,1,1,25,59,Low income,90,Wind power,8,13,8,30,19
1660,Buffalo,New York,42.8864,-78.8784,2017,1,1,14,49,Elderly,67,Hydroelectric,10,15,7,24,16
1661,Rochester,New York,43.1566,-77.6088,2017,1,1,21,57,Low income,76,Solar power,7,12,6,26,17
1662,Yonkers,New York,40.9312,-73.8987,2017,1,1,18,54,Elderly,54,Wind power,9,14,7,28,18
1663,Syracuse,New York,43.0481,-76.1474,2017,1,1,16,51,Low income,81,Hydroelectric,11,16,8,23,15
1664,Albany,New York,42.6526,-73.7562,2017,1,1,19,55,Elderly,63,Solar power,8,13,7,25,17
1665,New Rochelle,New York,40.9115,-73.7823,2017,1,1,20,56,Low income,72,Wind power,10,15,8,27,20
1666,Mount Vernon,New York,40.9126,-73.8371,2017,1,1,18,54,Elderly,58,Hydroelectric,9,14,7,29,18
1667,Schenectady,New York,42.8142,-73.9396,2017,1,1,15,50,Low income,85,Solar power,12,17,9,21,14
1668,Utica,New York,43.1009,-75.2327,2017,1,1,13,47,Elderly,49,Wind power,10,15,8,26,20
1669,Niagara Falls,New York,43.0962,-79.0377,2017,1,1,13,47,Low income,54,Solar power,7,11,6,23,15
1670,Tonawanda,New York,43.0204,-78.8803,2017,1,1,16,51,Elderly,45,Wind power,8,13,7,27,17
1671,Troy,New York,42.7284,-73.6918,2017,1,1,18,54,Low income,67,Hydroelectric,9,14,7,25,19
1672,Binghamton,New York,42.0987,-75.9179,2017,1,1,15,50,Elderly,58,Solar power,10,15,8,22,16
1673,Kingston,New York,41.9268,-73.9977,2017,1,1,19,55,Low income,72,Wind power,12,17,9,28,21
1674,Poughkeepsie,New York,41.7004,-73.9209,2017,1,1,17,53,Elderly,63,Hydroelectric,11,16,8,24,19
1675,Ithaca,New York,42.4439,-76.5019,2017,1,1,12,45,Low income,49,Solar power,6,10,5,19,12
1676,Middletown,New York,41.4459,-74.4229,2017,1,1,22,61,Elderly,81,Wind power,15,20,11,29,23
1677,Amsterdam,New York,42.9387,-74.1887,2017,1,1,14,49,Low income,36,Hydroelectric,6,10,6,20,14
1678,Gloversville,New York,43.0524,-74.3434,2017,1,1,11,42,Elderly,27,Solar power,5,9,4,17,11
1679,Albany,New York,42.6526,-73.7562,2017,1,1,20,56,Low income,63,Wind power,11,16,9,27,20
1680,Utica,New York,43.1009,-75.2327,2017,1,1,16,51,Elderly,45,Hydroelectric,9,13,8,24,18
1681,Auburn,New York,42.9321,-76.5679,2017,1,1,14,49,Low income,36,Solar power,7,11,6,22,15
1682,Baldwin,New York,40.6605,-73.607,2017,1,1,23,63,Elderly,90,Wind power,17,21,13,30,25
1683,Cortland,New York,42.6012,-76.1805,2017,1,1,13,47,Low income,54,Hydroelectric,8,12,7,20,13
1684,Geneva,New York,42.8686,-76.9779,2017,1,1,11,42,Elderly,27,Solar power,4,8,4,16,10
1685,Hudson,New York,42.2529,-73.7907,2017,1,1,19,55,Low income,72,Wind power,12,17,9,28,21
1686,Johnstown,New York,43.0027,-74.3693,2017,1,1,11,42,Elderly,27,Hydroelectric,5,9,5,17,11
1687,Kiryas Joel,New York,41.3408,-74.1622,2017,1,1,21,58,Low income,76,Solar power,14,19,12,32,24
1688,Malone,New York,44.8484,-74.2943,2017,1,1,10,40,Elderly,18,Wind power,4,7,4,15,9
1689,Asheville,North Carolina,35.5951,-82.5515,2017,1,1,15,47,Low income,54,Solar power,8,13,6,23,15
1690,Boone,North Carolina,36.2168,-81.6746,2017,1,1,17,52,Elderly,31,Wind power,10,16,8,26,18
1691,Burlington,North Carolina,36.0957,-79.4378,2017,1,1,22,61,Low income,76,Hydroelectric,15,23,12,36,28
1692,Carrboro,North Carolina,35.9108,-79.0753,2017,1,1,18,54,Elderly,27,Wind power,10,15,9,24,19
1693,Charlotte,North Carolina,35.2271,-80.8431,2017,1,1,25,70,Low income,108,Solar power,20,31,17,46,36
1694,Concord,North Carolina,35.4088,-80.5795,2017,1,1,21,59,Elderly,36,Wind power,12,19,10,31,23
1695,Durham,North Carolina,35.994,-78.8986,2017,1,1,20,58,Low income,67,Hydroelectric,13,21,11,33,26
1696,Fayetteville,North Carolina,35.0527,-78.8784,2017,1,1,23,64,Elderly,45,Wind power,15,23,13,39,31
1697,Gastonia,North Carolina,35.2621,-81.1873,2017,1,1,24,67,Low income,81,Solar power,17,26,16,43,34
1698,Greensboro,North Carolina,36.0726,-79.792,2017,1,1,20,58,Low income,63,Wind power,12,20,11,31,24
1699,Greenville,North Carolina,35.6127,-77.3664,2017,1,1,19,56,Elderly,40,Hydroelectric,11,17,10,29,22
1700,Hickory,North Carolina,35.7345,-81.3445,2017,1,1,18,54,Low income,49,Solar power,10,16,9,26,20
1701,High Point,North Carolina,35.9557,-80.0053,2017,1,1,22,61,Elderly,45,Wind power,14,21,13,34,27
1702,Jacksonville,North Carolina,34.7541,-77.4302,2017,1,1,21,59,Low income,58,Hydroelectric,12,19,12,31,25
1703,Kinston,North Carolina,35.2621,-77.5816,2017,1,1,20,58,Elderly,36,Wind power,11,17,10,29,23
